-0.365Col11-0.357Col10-0.355Col13-0.344Col9-0.342Col12...,'0.409Col4+0.4  Col8+0.339Col7+0.328Col6-0.322Col12...',-0.516Col3+0.489Col1-0.412Col4-0.271Col12+0.266Col2...,-0.875Col2-0.334Col5+0.324Col1+0.067Col6-0.064Col10...,'0.832Col5+0.431Col1+0.18 Col6+0.173Col4+0.142Col3...',-0.628Col1-0.363Col2-0.359Col3+0.333Col5-0.261Col4...,-0.809Col6+0.301Col9+0.263Col10+0.238Col8+0.222Col1...,Col15
0.673685,-0.076604,0.24462,0.510405,0.098973,0.27587,0.245514,1
1.088468,-0.201136,-0.128692,0.463125,0.273292,-0.043624,0.303943,1
-0.861129,0.91429,0.04996,0.588163,-0.450854,0.263648,0.426595,1
1.064583,0.039288,0.178844,0.645206,0.316913,-0.104522,-0.773034,1
-0.967347,1.469386,-0.900323,0.481979,0.365602,-0.229517,0.243326,1
-0.037608,1.036077,0.341683,0.560314,0.429423,0.26613,-0.961747,1
1.373223,-0.194636,-0.15911,0.558814,0.136986,-0.221409,0.142166,1
0.7062,-0.110322,-0.264579,0.323453,0.644664,0.085215,0.15625,1
1.049838,-0.162671,0.321238,0.557844,0.272387,0.104191,-0.389841,1
-1.154185,2.054743,-0.801832,0.551193,0.337736,-0.26199,0.354427,1
-3.603845,3.707601,-0.643758,0.289086,0.389327,0.512524,0.264918,1
0.867356,0.887174,-0.514408,0.446197,0.585355,-0.29024,-0.221335,1
0.785754,0.860053,-0.314781,0.556554,0.504719,-0.247397,-0.724161,1
-1.327761,1.632896,0.031788,0.418296,0.23997,0.637376,0.087692,1
0.75358,0.094165,0.138673,0.465843,0.123627,0.194506,0.380092,1
0.611682,-0.399329,0.704944,0.569266,-0.126453,0.455725,0.122666,1
0.524694,0.103773,0.186435,0.425546,0.330703,0.227162,0.080533,1
-1.472478,1.781052,0.984784,0.604712,0.421061,0.978907,-1.61733,1
1.0139,-0.837126,0.790398,0.504067,-0.107226,0.493483,0.390908,1
-1.203005,1.369379,0.276526,0.557756,0.495186,0.178234,-1.353441,1
0.325479,-0.226594,0.744315,0.501993,0.089227,0.58019,-0.025615,1
-0.537964,1.020476,0.138534,0.514569,0.232028,0.246585,-0.460548,1
0.800906,0.061566,0.004442,0.43228,0.240996,0.211817,0.432642,1
-0.435129,0.665776,0.122913,0.408635,0.064496,0.456631,0.526072,1
-1.026995,2.009979,0.032062,0.519435,0.349142,0.266985,-0.346668,1
0.713182,0.110086,0.475805,0.52488,0.597002,0.246828,-1.029435,1
-0.569435,1.934513,0.266167,0.630328,0.754713,0.074892,-1.848975,1
0.726004,0.846128,-0.24194,0.504463,0.535695,-0.192486,-0.560044,1
1.48126,-0.128198,-0.150242,0.51326,0.206105,-0.184738,0.156878,1
0.718889,0.503711,0.122363,0.451143,0.473086,0.149996,-0.270439,1
0.976145,0.163477,0.244284,0.587446,0.293318,-0.001085,-0.626056,1
-1.169232,1.721136,0.276774,0.562089,0.639398,0.321426,-1.516215,1
-0.65258,1.393345,0.601118,0.639279,0.632823,0.401206,-1.991667,1
-0.990598,1.907309,0.035116,0.524315,0.383189,0.394379,-0.475552,1
1.336234,-0.223164,-0.159468,0.498845,0.383512,-0.136107,-0.014695,1
0.568944,-0.207125,0.486498,0.466852,0.145444,0.484217,0.217412,1
-0.596472,1.038326,0.635383,0.63635,0.443145,0.38303,-1.536246,1
-2.067218,1.647814,0.841318,0.63764,-0.009843,1.125305,-1.009149,1
0.479796,-0.157915,0.595866,0.564449,0.325911,0.319622,-0.748149,1
0.965092,-0.056111,0.193496,0.582809,0.256182,0.025197,-0.346115,1
-1.083413,1.561191,-0.003155,0.565885,0.271135,0.166392,-0.585844,1
1.395605,0.325131,-0.546626,0.597263,0.351928,-0.526692,-0.291083,1
0.80996,0.373997,0.105926,0.574305,0.67576,-0.020907,-1.196974,1
-0.15152,0.4294,-0.299616,0.553755,-0.00721,0.060128,0.33647,1
0.946427,-0.089496,-0.118708,0.527863,0.23645,-0.076948,0.224523,1
-0.445133,0.616769,0.12787,0.426615,0.196589,0.615249,0.564228,1
1.009976,-0.522018,0.326164,0.503238,0.169995,0.228584,0.14334,1
0.624683,-0.037729,0.287967,0.551829,0.096006,0.188779,-0.077725,1
-1.387888,1.739497,-0.516188,0.236515,-0.091199,-0.19957,0.271026,0
0.685576,0.307073,0.009261,0.333121,0.138991,-0.330271,-0.495855,0
1.307627,-0.237816,-0.067249,0.123977,0.340061,-0.162849,0.31356,0
0.108546,0.592464,0.806596,0.449122,0.529642,0.052894,-2.189365,0
0.551988,0.277064,0.265542,0.284633,0.203332,-0.108484,-0.328049,0
1.429815,-0.172646,-0.107397,0.060588,0.404648,-0.155094,0.408336,0
-0.149051,1.316605,-0.719631,0.206962,0.380554,-0.670638,-0.071157,0
1.577178,0.357221,-0.450058,0.147717,0.557511,-0.523627,-0.223455,0
0.893353,0.855316,-0.222841,0.153687,0.354125,-0.240342,-0.09583,0
-0.955594,1.910834,-0.882041,0.09883,0.333373,-0.48567,1.185965,0
1.765021,0.314617,-0.646399,0.156181,0.339817,-0.671383,0.262804,0
-1.532459,2.687038,-0.80795,-0.076289,0.343424,-0.077348,0.752686,0
-0.487384,2.421993,-1.093375,0.031282,0.341449,-0.547431,0.633766,0
1.701509,-0.079178,-0.665897,0.043375,0.680007,-0.499264,0.284315,0
1.015781,0.043294,-0.310424,0.200296,0.245973,-0.344129,0.16111,0
0.922223,0.25266,-0.405797,0.277134,0.169268,-0.530598,0.143273,0
1.576109,0.036496,-0.223223,0.483191,-0.327895,-0.702745,0.016453,0
-0.932374,1.629183,-0.307968,0.342632,0.232956,-0.261746,-0.530472,0
-0.664684,1.63098,-0.310017,0.188149,0.836246,-0.238533,-0.985001,0
-1.547327,2.435173,-0.839644,-0.040299,0.855293,-0.083267,0.428871,0
0.871306,0.362404,-0.101872,0.307683,0.05441,-0.351893,-0.073348,0
1.459003,-0.376276,-0.271327,0.033134,0.560833,-0.202919,0.405745,0
0.303193,0.622503,0.335186,0.247402,0.570583,0.041275,-0.971069,0
1.157562,-0.141367,-0.146023,0.172207,0.116228,-0.249374,0.513271,0
0.663996,0.434567,0.01479,0.273636,0.309906,-0.229768,-0.288314,0
0.95304,0.161749,-0.258011,0.113614,0.26618,-0.255818,0.37803,0
0.743613,0.378742,0.064667,0.252556,0.427458,-0.184749,-0.654911,0
-1.236202,1.617992,-0.233334,0.260831,0.343852,-0.218417,-0.549719,0
1.413394,-0.379461,-0.236958,0.08993,0.436491,-0.225007,0.427949,0
1.630055,-0.340374,-0.441465,0.242384,0.194476,-0.550971,0.34635,0
1.340671,0.388634,-0.83908,0.195351,0.340667,-0.729289,0.459921,0
1.078199,-0.355912,-0.10146,0.172994,0.17683,-0.138187,0.43116,0
-1.310361,1.496379,0.172523,0.12494,0.380772,0.401217,0.160156,0
1.243501,-0.610842,0.410782,0.210011,-0.098951,0.034673,0.49514,0
-2.171633,1.799674,1.223452,0.497478,0.394058,0.59399,-2.5739,0
-1.598729,2.486508,-0.029039,0.247365,0.383181,-0.017251,-0.720213,0
1.250499,0.137708,-0.792792,0.034565,0.675879,-0.521583,0.336643,0
-0.880538,2.093681,-0.330138,0.346066,0.679493,-0.346129,-1.339928,0
-0.599968,1.710241,-0.842648,0.142144,0.157248,-0.395965,0.743435,0
0.907095,0.666835,-0.30621,0.250625,0.300186,-0.458271,-0.063311,0
1.493662,-0.362153,-0.147296,0.034587,0.523279,-0.148242,0.364089,0
0.670636,0.188137,-0.065744,0.064043,0.406573,-0.010529,0.486558,0
-1.801965,2.500137,0.270534,0.302357,0.32378,0.178668,-0.783795,0
0.85163,0.234937,0.248854,0.275106,0.127857,-0.126044,-0.250934,0
1.393709,-0.347324,-0.087198,0.028372,0.518888,-0.09336,0.367136,0
0.487775,0.230211,0.361726,0.20006,0.166501,0.139907,-0.156032,0
0.038683,0.322111,0.027153,0.374426,0.185086,-0.351804,-0.975444,0
0.984875,-0.301384,0.234058,0.291197,-0.205205,-0.085909,0.454828,0
1.322697,-0.68463,0.16602,0.125396,0.245834,-0.010987,0.447581,0
1.058898,-0.142176,-0.155172,0.210108,0.313991,-0.281019,-0.046815,0
-1.676891,1.970183,0.303435,0.220349,0.159797,0.469325,0.041467,0
1.549008,-0.278507,-0.052253,0.331475,-0.14075,-0.44138,0.252526,0
1.478485,-0.341565,-0.032584,0.233153,0.0491,-0.296769,0.351734,0
-2.019385,2.546166,0.037785,-0.0766,0.393504,0.788259,0.938056,0
1.262306,-0.491644,0.249804,0.168863,0.078808,-0.012482,0.399138,0
0.149348,0.020734,0.628486,0.219057,-0.112437,0.360055,0.325432,0
0.960784,-1.075348,1.052798,0.2623,-0.357595,0.422852,0.482425,0
-0.207793,-0.58421,1.376661,0.19909,-0.298694,1.07345,0.623607,0
0.510156,-0.924108,1.132967,0.2577,-0.325473,0.541474,0.444861,0
0.878339,-1.105364,0.945873,0.135012,0.105954,0.516927,0.305139,0
1.014544,-0.906162,0.778371,0.269498,-0.19171,0.236556,0.295803,0
-0.318962,0.691583,-0.119944,0.214202,0.130337,-0.11929,0.127214,0
0.980093,0.162712,-0.171568,0.27684,0.038106,-0.374207,0.15256,0
-0.994055,1.886214,-0.492118,0.201073,0.897357,-0.430072,-1.12023,0
1.491668,0.281668,-0.749765,0.119793,0.650447,-0.623903,-0.01153,0
1.867424,0.254645,-0.859213,0.190036,0.379068,-0.818756,0.269957,0
1.085664,0.726891,-0.501643,0.333587,0.217661,-0.67366,-0.235183,0
0.965389,-0.170323,-0.007911,0.191978,0.193884,-0.093237,0.271851,0
0.514408,0.215125,0.519407,0.236461,0.245488,0.13344,-0.405669,0
1.38788,-0.659138,0.335407,0.193188,0.008558,-0.012326,0.429342,0
-1.238098,1.716471,0.406683,0.287974,0.289925,0.219942,-1.086315,0
0.857827,0.037395,0.016789,0.097536,0.216219,0.007059,0.562276,0
1.170631,0.051115,-0.240931,0.18664,0.223627,-0.355779,0.175395,0
0.914122,0.165528,-0.237008,0.144331,0.605954,-0.293488,-0.231846,0
1.566472,0.086569,-0.324559,0.2488,0.161596,-0.528291,0.14583,0
1.753344,0.009509,-0.779571,0.083552,0.614866,-0.612882,0.356455,0
1.086722,0.607136,-0.287672,0.271636,0.423615,-0.474144,-0.542227,0
1.656665,0.032174,-0.523069,0.063745,0.635241,-0.447605,0.186717,0
1.08197,0.366601,-0.340519,0.182962,0.368151,-0.40279,0.034735,0
0.661601,0.457007,0.062127,0.207385,-0.004608,-0.054809,0.457273,0
1.486631,-0.089548,-0.096203,0.222406,0.020423,-0.34519,0.359239,0
1.298244,-0.514693,0.177224,0.054237,0.334607,0.064852,0.479743,0
1.320896,-0.309872,0.083246,0.122835,0.428971,-0.099019,0.027836,0
1.374802,-0.463532,0.120664,0.226583,0.019275,-0.159641,0.383026,0
1.06521,-0.022887,0.142632,0.320581,-0.077665,-0.240231,0.066588,0
-0.504218,0.989871,-0.153702,0.153887,0.18411,0.060142,0.318716,0
0.667615,-0.435345,0.488029,0.115808,0.211655,0.31954,0.374077,0
0.964598,-0.077326,0.191067,0.274435,0.236151,-0.179119,-0.413497,0
1.446005,-0.515479,0.055689,0.204658,0.094158,-0.196636,0.404207,0
1.488544,-0.469784,-0.024841,0.276418,-0.027186,-0.333817,0.330657,0
1.491929,-0.498722,-0.197584,0.169203,0.296644,-0.287038,0.377625,0
-1.645987,2.980867,-0.368184,0.072303,0.462695,0.092608,0.37569,0
1.412149,-0.314982,-0.169329,0.125309,0.325567,-0.239969,0.393815,0
0.99004,-0.217819,-0.111805,0.063683,0.445261,-0.089802,0.303107,0
-2.275866,3.016456,0.236638,0.375514,0.475735,0.0485,-1.80593,0
0.747854,0.008191,0.289896,0.355935,-0.128941,-0.158214,-0.155398,0
0.721568,-0.072117,-0.130453,0.053579,0.413677,-0.012301,0.485686,0
1.127943,-0.670643,0.333829,0.171406,0.120797,0.100047,0.404687,0
0.855578,-0.557191,0.406068,0.221804,-0.065227,0.107904,0.452996,0
-7.279522,5.765028,0.419345,-0.072059,-0.533797,2.165225,0.869929,0
0.670684,-0.388762,0.484117,0.225899,-0.063791,0.124159,0.352293,0
0.886066,0.443839,-0.191083,0.133131,0.259646,-0.256175,0.442671,0
-10.822327,9.089887,-1.542573,-0.189358,-0.540622,1.385042,4.628441,0
1.239633,0.509272,-0.49026,0.062541,0.596585,-0.395216,0.088515,0
-0.609778,2.094909,-0.612054,0.205755,0.194862,-0.448475,0.28659,0
1.143197,0.406614,-0.383781,0.136065,0.142679,-0.366814,0.612833,0
-0.241842,1.910899,-0.628422,0.074698,0.35429,-0.293681,0.428508,0
1.657522,0.087304,-0.453012,0.054991,0.613947,-0.411135,0.143754,0
0.925156,0.254925,-0.000655,0.107299,0.265201,-0.03896,0.352695,0
1.164879,-0.449384,0.465027,0.160731,-0.046754,0.126394,0.483735,0
0.776727,-0.506789,0.813673,0.354413,-0.33322,0.158398,-0.018318,0
1.128621,-0.712276,0.595566,0.175492,0.021532,0.193682,0.354047,0
1.230848,-0.803546,0.313111,0.129371,0.249679,0.094422,0.356599,0
1.223339,-0.224087,-0.205893,0.249279,0.109874,-0.37557,0.331086,0
1.102683,0.182799,-0.34498,0.230499,0.384756,-0.433516,-0.07523,0
1.675313,-0.117952,-0.506992,0.233427,0.195653,-0.610338,0.374047,0
1.134099,-0.093389,0.098242,-0.175095,0.475784,-0.248289,-0.170686,1
-0.170288,1.502254,-0.041426,-0.159297,0.279363,-0.09233,0.012001,1
-0.292001,0.93188,-0.076884,-0.235396,0.041515,-0.088954,0.612041,1
-4.191885,2.856647,-0.017907,0.115574,0.207531,0.164996,-1.378626,1
0.891953,-0.507428,0.593426,-0.090856,-0.041202,0.021431,0.17819,1
0.919791,-0.21398,0.512464,0.026378,-0.253726,-0.181067,0.107563,1
-4.660809,3.296969,-0.206596,-0.389115,-0.089436,0.643431,0.368699,1
-0.47837,1.486815,0.46633,-0.028116,0.415096,-0.057355,-1.051522,1
0.831289,0.452592,-0.258168,-0.038081,0.163513,-0.603713,-0.161029,1
-3.798769,3.846148,-0.42684,-0.187158,0.585493,-0.093169,-0.840285,1
0.327321,0.838815,-0.236976,-0.181624,0.247642,-0.28378,0.131404,1
0.020775,0.557495,0.169397,-0.065789,-0.004634,-0.151765,0.03068,1
-0.610931,1.295629,0.445123,-0.056335,-0.170326,0.096163,0.297647,1
-4.62653,4.090369,0.558699,-0.283351,0.020008,1.399893,0.675482,1
0.8723,-0.385091,0.65854,-0.167323,-0.076346,0.159135,0.536032,1
0.216632,0.479198,0.49211,-0.029659,-0.196974,-0.093855,-0.06665,1
-0.848479,1.370948,0.46008,-0.083371,0.077054,0.07938,-0.538228,1
1.118921,-0.006764,0.062581,-0.195348,0.391587,-0.253777,0.080143,1
1.347505,-0.059813,-0.209407,-0.098211,-0.028554,-0.543948,0.515443,1
0.014635,0.729154,0.131679,-0.089868,0.139613,-0.160373,-0.015716,1
-0.278046,0.409541,0.279793,-0.066783,-0.138182,0.001934,0.020187,1
-0.559439,0.799426,0.27851,-0.145767,0.268855,0.08518,0.00647,1
1.08845,0.071542,0.108227,-0.069352,0.172814,-0.364582,0.001663,1
-1.028937,1.173111,0.724516,-0.106494,0.03569,0.620332,-0.246641,1
-4.275492,3.145454,0.737368,-0.228994,-0.427061,1.448618,0.728885,1
0.598966,-0.421317,1.024695,-0.082678,-0.114541,0.300691,0.033082,1
0.18359,-0.462323,0.899524,-0.022717,-0.266277,0.192522,0.076208,1
-0.590818,1.164551,0.126262,-0.198349,0.261452,0.009246,-0.081476,1
0.180698,0.92427,-0.342423,-0.060033,0.378868,-0.584353,-0.781248,1
1.230352,0.459062,-0.217994,0.059901,0.239224,-0.742493,-0.592532,1
-3.266653,3.121519,-0.599659,-0.131658,0.62847,-0.408085,-1.382849,1
-5.643858,4.010589,-1.560433,-0.60056,-0.540101,-0.026574,2.785177,1
1.204762,0.060474,0.096643,-0.107585,0.057157,-0.297051,0.331332,1
1.234092,0.061377,0.035573,-0.050103,-0.065306,-0.449942,0.229477,1
-0.408474,1.113515,0.501021,-0.113141,0.440743,0.18156,-0.707553,1
-0.278216,1.215154,0.613179,-0.055245,0.484601,0.052328,-1.282089,1
1.002702,0.285651,-0.013959,-0.093752,0.223851,-0.404916,-0.009688,1
-4.896397,5.105145,-0.27565,-0.431514,-0.125046,0.94199,1.265895,1
1.571845,-0.256712,-0.180682,-0.212359,0.3722,-0.418302,0.360484,1
1.157193,-0.306364,0.182825,-0.074112,-0.070736,-0.24482,0.443361,1
-6.287881,4.819484,-0.079173,-0.260252,-0.371501,1.12593,1.473159,1
-0.131048,0.778133,0.4788,0.030101,0.289395,-0.167727,-1.103855,1
-0.134524,1.040661,0.044137,-0.110821,0.260937,-0.243366,0.103946,1
1.478484,0.182338,-0.29015,-0.140515,0.205806,-0.579595,0.306094,1
1.770797,0.623541,-1.159219,-0.182573,0.691966,-1.117216,0.014023,1
0.37117,1.036445,-0.462997,-0.076748,0.274564,-0.479975,-0.213503,1
0.091203,1.336402,0.036344,0.165033,0.381062,-0.586367,-1.545479,1
0.021825,0.870534,-0.491588,-0.113168,0.054445,-0.505224,0.439873,1
0.974181,-0.780815,0.605724,-0.128454,-0.003578,0.104346,0.406254,1
-1.234792,1.389654,0.687391,-0.218371,-0.209555,0.78851,0.925192,1
-0.093462,-0.107155,0.815153,0.090064,-0.309046,0.010189,-0.612848,1
-0.194927,0.46797,0.766914,-0.0539,0.408876,0.149855,-0.923426,1
0.112946,0.338902,0.26762,-0.077332,0.17649,-0.048243,-0.231291,1
-5.365081,6.068662,-0.881994,-0.177107,0.142501,0.090509,2.744135,1
-0.21932,1.450863,-0.039174,-0.1156,0.257355,-0.274713,-0.173383,1
1.095712,-0.166067,0.167445,-0.207775,0.21427,-0.131909,0.377258,1
1.131366,0.158054,0.28904,-0.097144,0.174522,-0.263921,-0.212461,1
-6.480929,6.577982,-0.753433,-0.46998,-0.022079,0.987026,2.606276,1
-4.935834,5.046569,-0.59931,-0.420003,0.07713,1.041139,1.734665,1
-0.587994,0.962103,0.519662,-0.037816,-0.039713,0.329416,-0.25337,1
-5.113583,4.439291,0.484358,-0.116492,0.10647,0.987859,-0.074882,1
-0.099769,0.178627,0.894445,-0.084334,-0.077538,0.347731,0.077707,1
1.099373,-0.353699,0.347899,-0.120608,0.014339,-0.146776,0.384844,1
1.063086,-0.465589,0.63314,-0.112739,-0.161346,0.065283,0.473363,1
0.972271,-0.270527,0.546599,-0.176171,0.260307,0.033214,0.001158,1
1.087469,-0.124323,0.349036,-0.104393,0.12205,-0.184897,-0.028345,1
-0.378962,0.864997,0.42402,0.003042,0.150489,-0.111382,-0.591781,1
1.100381,-0.345361,0.299375,-0.09324,0.010227,-0.125123,0.310027,1
0.289162,0.006988,-0.020143,-0.137531,0.21458,-0.241475,0.038535,1
1.282357,-0.275433,-0.004869,-0.04311,0.130639,-0.432865,0.139115,1
-3.729088,2.058436,-0.218571,-0.091576,-0.365629,0.052935,-0.472781,1
-0.815571,1.583823,0.044539,-0.092439,0.336708,0.118253,-0.441516,1
0.447345,0.395601,-0.274766,-0.098096,0.179486,-0.453754,0.315862,1
0.469163,0.333723,0.076562,-0.01445,0.106629,-0.335893,-0.200712,1
-4.871823,5.511995,-0.769196,-0.284033,0.030335,0.135795,2.106061,1
0.360544,1.384699,-0.735432,-0.278955,0.692097,-0.554145,0.108737,1
0.11156,1.188766,-0.569701,-0.243512,0.098252,-0.455029,0.694323,1
-5.747287,5.550907,-1.538441,-0.577119,-0.299742,0.045224,3.332955,1
1.458431,0.23409,-0.196089,-0.119866,0.233372,-0.55306,0.092843,1
-0.364509,1.541059,-0.175651,-0.243618,0.60356,-0.141985,-0.184308,1
-0.061092,1.273487,0.703675,0.051348,0.435906,0.017226,-1.714166,1
1.466989,-0.480345,0.15706,-0.135971,0.090595,-0.274592,0.419712,1
-0.649778,1.038052,0.711279,-0.096033,-0.020355,0.502941,-0.038792,1
1.010442,-0.417795,0.485851,-0.131941,0.051618,-0.032349,0.284453,1
0.151599,0.771706,-0.213407,-0.093844,0.010119,-0.39995,0.427991,1
1.29106,-0.180086,0.014199,-0.137271,0.275159,-0.346421,0.096768,1
0.2135,1.277152,-0.661916,-0.050384,0.546412,-0.83457,-0.152866,1
-0.186033,1.544247,-0.212149,-0.03368,0.266205,-0.425509,-0.295048,1
-0.186583,0.768348,0.191172,-0.167975,-0.104655,0.036646,0.480937,1
1.285681,-0.250082,0.090274,-0.260657,0.287554,-0.176461,0.484194,1
-5.865208,6.479445,0.217879,-0.364529,0.363837,1.00513,0.644912,1
0.9915,0.033409,0.414038,-0.043779,0.087703,-0.203249,-0.309174,1
1.157227,0.150828,0.10283,-0.086082,0.325242,-0.362308,-0.377716,1
0.090937,1.157916,0.272317,-0.057812,0.734762,-0.200383,-1.546211,1
0.433965,0.381439,0.152642,-0.062507,0.104933,-0.203944,-0.138232,1
-7.353459,7.015791,-0.263223,-0.26824,0.050448,0.974315,0.663119,1
1.030183,-0.298116,0.297607,-0.187008,0.223845,-0.04846,0.266517,1
0.714325,-0.404475,0.866333,-0.05173,0.044802,0.179217,-0.238936,1
1.146073,-0.483455,0.318013,-0.093571,-0.103219,-0.188355,0.496488,1
1.121812,0.048374,0.192091,0.002199,0.10656,-0.401133,-0.318624,1
1.587557,0.212322,-0.594348,-0.135631,0.476676,-0.768369,0.053453,1
1.930181,0.165742,-0.704528,-0.100185,0.29118,-0.914595,0.274397,1
0.628339,1.047049,-0.819001,-0.133373,0.323884,-0.838997,0.28276,1
0.27301,0.826459,0.032236,-0.092214,0.290331,-0.23321,-0.354324,1
1.012234,-0.277621,0.198804,-0.274649,0.459764,-0.036121,0.260459,1
1.042113,-0.280929,0.55155,-0.058295,-0.183807,-0.072792,0.290292,1
1.097317,-0.481298,0.529144,-0.122785,-0.012408,-0.039453,0.284905,1
-3.470013,3.121243,-0.029064,0.003985,0.488317,-0.026683,-1.484499,1
0.372247,0.615013,-0.473814,-0.039764,-0.087885,-0.664505,0.508857,1
-0.558024,1.690719,-0.129117,0.009982,0.315733,-0.226317,-0.96604,1
-4.078391,2.364264,-1.932016,-0.235921,-0.002126,-0.939199,1.228249,1
0.247478,0.780228,-0.461097,-0.047506,0.031856,-0.491218,0.43673,1
0.070794,1.048838,0.022318,0.13423,0.443234,-0.571535,-1.682404,1
1.630834,0.149759,-0.736813,-0.111836,0.316011,-0.855843,0.393598,1
1.539365,-0.283683,-0.365246,-0.139516,0.285029,-0.590882,0.354735,1
0.524542,0.861403,-0.591904,-0.071755,0.228366,-0.712064,0.123476,1
-4.282109,4.125172,-0.985816,-0.201079,-0.331108,-0.210234,2.467997,1
0.694028,0.836942,-0.687185,-0.157787,0.415705,-0.713429,0.0377,1
-0.268937,1.481452,0.399156,0.00467,0.770946,-0.081051,-2.098772,1
1.154926,-0.142275,0.173568,-0.120819,0.13925,-0.250246,0.186646,1
1.146533,-0.098767,0.005835,-0.03272,-0.008732,-0.454077,0.157818,1
-5.085334,3.421277,-0.108513,-0.448018,-0.456276,1.140341,1.949033,1
1.105535,-0.104562,0.139081,-0.161778,0.256646,-0.233075,0.154126,1
-1.529876,2.435224,0.120292,-0.349098,-0.07314,0.188336,0.066187,1
1.522406,-0.316073,-0.061851,-0.47685,0.370125,-0.543065,0.177445,1
1.633432,-0.151662,-0.125509,-0.395463,0.095098,-0.708021,0.30526,1
-0.579664,1.441581,-0.167021,-0.419839,0.152446,-0.397055,0.110918,1
-6.489005,5.823173,-1.908727,-0.70136,0.001625,-0.478686,0.907689,1
-0.370119,2.061574,-0.537747,-0.490101,0.681838,-0.625899,-0.313708,1
0.906536,1.120029,0.003528,-0.243675,0.037564,-0.772726,-0.558606,1
0.423678,0.962831,-0.268101,-0.738763,0.98307,-0.277851,0.183644,1
0.705587,0.778101,0.291644,-0.285361,-0.192727,-0.501724,-0.165771,1
1.093677,0.420695,-0.089715,-0.576213,0.608782,-0.447587,-0.104531,1
1.062636,0.455618,0.122877,-0.350629,0.123593,-0.584214,-0.285517,1
-6.095663,5.037937,-0.837816,-0.842675,-0.369402,0.597232,2.297466,1
-5.745761,5.357125,0.327643,-0.46956,0.157901,1.075045,-0.914552,1
1.100646,-0.130735,0.304092,-0.429764,0.196036,-0.360887,-0.026253,1
-5.747916,4.388146,0.264939,-0.221084,0.222518,0.341868,-1.611307,1
-7.535778,6.452186,-0.760444,-0.875618,-0.042378,0.553141,2.396646,1
1.37647,0.04659,-0.165431,-0.490913,0.198262,-0.624953,0.365878,1
-1.477566,1.96375,0.274929,-0.320628,-0.073466,-0.110975,-0.562121,1
-0.705947,1.287325,0.064364,-0.399455,0.027499,-0.248964,0.312314,1
1.216392,-0.152741,0.036785,-0.470083,0.198481,-0.473809,0.254354,1
-2.283409,2.980624,-0.075992,-0.517755,0.189104,0.017429,0.750206,1
1.152633,-0.295633,0.039242,-0.579607,0.529421,-0.329528,0.169325,1
-2.14942,2.695161,-0.30991,-0.765441,0.144276,0.170748,1.339421,1
-1.134893,1.47689,0.164127,-0.458736,0.60976,-0.170482,-1.152827,1
-0.627954,1.359914,0.002541,-0.259614,-0.059337,-0.467447,-0.303867,1
1.364729,0.413893,-0.464618,-0.555015,0.50272,-0.711575,0.346013,1
1.123494,0.482362,-0.331505,-0.478432,0.435599,-0.672304,0.046238,1
1.208111,0.580848,-0.287635,-0.446034,0.492344,-0.743769,-0.306992,1
-0.753878,2.249349,0.175289,-0.289151,0.695607,-0.417439,-1.977786,1
-0.410113,1.386918,-0.438086,-0.548957,0.130414,-0.492552,0.839819,1
1.034319,0.288258,-0.267897,-0.396737,0.058597,-0.734821,0.308503,1
-0.234332,1.496868,-0.359263,-0.563195,0.668902,-0.537955,-0.454265,1
-1.075557,1.808044,-0.151482,-0.448152,0.255047,-0.361505,-0.611494,1
-0.832399,1.409865,-0.47604,-0.409566,0.052152,-0.663687,0.443473,1
-1.676771,2.80084,-0.27762,-0.469598,0.451583,-0.382773,-0.644311,1
-7.920468,6.480097,-1.42917,-0.966949,-0.08481,0.385647,2.943216,1
-0.233086,1.189775,-0.166774,-0.479517,-0.017549,-0.419508,0.311561,1
-0.170367,0.857583,0.06347,-0.399938,-0.049521,-0.349271,0.219072,1
-7.80888,6.80518,-0.427008,-0.769661,0.151333,0.785065,0.893766,1
1.057965,-0.123518,0.329973,-0.463969,0.385284,-0.27973,-0.21582,1
0.367115,0.585509,0.303303,-0.213033,0.201264,-0.550523,-1.240362,1
-1.162856,1.778004,1.283764,-0.130375,0.305291,0.252945,-2.218593,1
0.638203,0.14897,0.679471,-0.360529,0.45676,-0.190944,-1.023544,1
1.053639,0.080512,0.261001,-0.309954,0.10043,-0.526754,-0.387071,1
-8.886712,7.738781,-1.191138,-0.704009,-0.521115,0.727381,4.586953,1
0.161697,1.433235,-0.349834,-0.419998,0.450219,-0.613186,-0.380504,1
-0.571917,1.144167,0.284319,-0.409383,0.539619,-0.111511,-1.16603,1
-0.716582,0.956304,0.420931,-0.414496,0.142013,-0.051078,-0.597528,1
-4.207729,3.458139,0.130492,-0.464704,-0.158774,0.496686,0.173565,1
1.314503,-0.0564,0.06833,-0.379273,0.025533,-0.580936,0.231016,1
-0.514582,1.249875,0.233127,-0.569368,0.856677,0.020575,-0.985815,1
0.826312,0.292685,0.507355,-0.360764,0.060628,-0.273727,-0.270408,1
-4.395232,3.122754,-0.232233,-0.562762,-0.324228,0.270295,0.89942,1
0.923166,-0.055195,0.663589,-0.347405,-0.02086,-0.236188,-0.221659,1
-4.204997,3.512472,0.888478,-0.236359,0.571555,0.615369,-3.031544,1
-0.192289,0.894379,0.123982,-0.437818,-0.060923,-0.251261,0.699737,1
0.652482,0.608975,-0.060037,-0.407881,0.238492,-0.585604,-0.236739,1
