Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,Source_6,Source_7,Source_8,Source_10,Source_11,Source_12,Col15
34.168644,-37.179333,58.749132,-22.59495,24.099341,-9.527557,-1.495986,-4.80927,49.244238,32.524491,18.610429,9.889345,0
23.233796,-25.279023,39.95218,-15.36537,16.387473,-6.484475,-1.017108,-3.269142,33.484628,22.114907,12.658046,6.725036,0
20.132114,-21.902656,34.624508,-13.317249,14.199031,-5.620082,-0.879717,-2.834178,29.015139,19.162686,10.971074,5.82827,0
18.361537,-19.970907,31.578631,-12.143597,12.948683,-5.128319,-0.803399,-2.581785,26.459068,17.475367,10.00771,5.31449,0
56.928764,-61.921085,97.889662,-37.638081,40.140109,-15.870532,-2.494093,-8.012455,82.02562,54.177494,31.005306,16.468853,0
22.766531,-24.759484,39.160871,-15.059882,16.052054,-6.353887,-0.992383,-3.204975,32.806642,21.666553,12.408095,6.587578,0
68.419591,-74.421276,117.646099,-45.233,48.246044,-19.070694,-2.993741,-9.628887,98.586594,65.116009,37.260913,19.791795,0
63.968565,-69.580095,109.986337,-42.287587,45.100295,-17.821852,-2.796606,-9.001702,92.169507,60.878998,34.846339,18.499969,0
64.404787,-70.062104,110.736777,-42.579834,45.417387,-17.95091,-2.81897,-9.06417,92.804165,61.297456,35.073866,18.631117,0
59.49663,-64.721012,102.296538,-39.33348,41.955725,-16.585211,-2.606744,-8.372906,85.73118,56.623986,32.400672,17.21164,0
84.055795,-91.432833,144.522108,-55.56852,59.269657,-23.425125,-3.681484,-11.828116,121.113862,79.997166,45.771386,24.314027,0
65.490578,-71.232076,112.602555,-43.292185,46.17876,-18.252621,-2.867295,-9.209813,94.362267,62.328498,35.664329,18.94484,0
69.689879,-75.807264,119.823028,-46.06942,49.142967,-19.426193,-3.053225,-9.805948,100.417746,66.325578,37.951168,20.159163,0
74.043433,-80.546592,127.303306,-48.948032,52.212232,-20.636158,-3.242147,-10.419354,106.690803,70.469712,40.32213,21.416321,0
89.252361,-97.093176,153.441363,-58.996728,62.93781,-24.86891,-3.913518,-12.556677,128.603749,84.946346,48.599957,25.819715,0
34.363808,-37.383524,59.089601,-22.722053,24.234859,-9.585073,-1.505903,-4.836926,49.519234,32.705229,18.718337,9.944057,0
50.057145,-54.452953,86.071562,-33.094931,35.300308,-13.956277,-2.191743,-7.043639,72.131303,47.642292,27.261643,14.482844,0
24.094913,-26.208009,41.439474,-15.934189,16.991287,-6.726423,-1.053791,-3.389422,34.722317,22.931765,13.129201,6.972076,0
30.214374,-32.852749,51.95796,-19.980146,21.301386,-8.426684,-1.321746,-4.249503,43.527292,28.750479,16.46144,8.741084,0
40.573113,-44.129481,69.772318,-26.826047,28.608825,-11.316495,-1.776022,-5.710269,58.462266,38.613021,22.10221,11.738138,0
30.508733,-33.180208,52.469229,-20.178958,21.509182,-8.506392,-1.328682,-4.296694,43.960573,29.034337,16.624549,8.825484,0
33.402925,-36.336083,57.44193,-22.091187,23.552962,-9.31285,-1.458091,-4.701207,48.13649,31.794747,18.197107,9.667173,0
127.31938,-138.51745,218.906185,-84.15947,89.767226,-35.465587,-5.581923,-17.918879,183.463277,121.184749,69.342308,36.832963,0
104.277756,-113.441801,179.271383,-68.935039,73.532746,-29.049774,-4.566346,-14.675039,150.256081,99.247968,56.779138,30.163643,0
37.250529,-40.508687,64.010313,-24.625196,26.265948,-10.373389,-1.635634,-5.228922,53.65812,35.445527,20.280217,10.775644,0
35.941278,-39.097645,61.78645,-23.766834,25.345747,-10.015313,-1.57361,-5.056793,51.788168,34.205913,19.573908,10.400006,0
55.705875,-60.587095,95.764402,-36.831518,39.276208,-15.517284,-2.439469,-7.833996,80.253525,53.013344,30.334168,16.115381,0
64.048614,-69.667409,110.127564,-42.347152,45.163103,-17.849365,-2.800991,-9.013149,92.289597,60.957694,34.876642,18.530183,0
24.00018,-26.106051,41.278001,-15.87549,16.924993,-6.696822,-1.046375,-3.378586,34.587354,22.843524,13.07765,6.946132,0
77.44303,-84.231338,133.142987,-51.194968,54.603323,-21.579223,-3.39436,-10.894244,111.57549,73.699359,42.171235,22.400518,0
22.853294,-24.858836,39.307331,-15.115194,16.116643,-6.378913,-0.997899,-3.215693,32.935148,21.750539,12.453992,6.613148,0
41.477966,-45.114164,71.311422,-27.421141,29.244491,-11.557113,-1.812649,-5.839389,59.761417,39.470219,22.5985,11.994703,0
37.562924,-40.864478,64.590587,-24.839883,26.490759,-10.471999,-1.640853,-5.28724,54.132523,35.754008,20.459817,10.870561,0
35.075743,-38.163143,60.318132,-23.195192,24.739137,-9.779588,-1.531862,-4.934891,50.541322,33.387575,19.106094,10.151254,0
3.844218,-4.184143,6.607906,-2.553959,2.713753,-1.075642,-0.164321,-0.539969,5.545211,3.661917,2.099418,1.118119,0
37.468957,-40.769543,64.420915,-24.772455,26.429925,-10.449388,-1.641206,-5.272021,54.001301,35.665534,20.406369,10.843005,0
32.915763,-35.805764,56.589953,-21.765044,23.211987,-9.176839,-1.443529,-4.630992,47.427933,31.325198,17.927926,9.524928,0
18.809981,-20.441032,32.304261,-12.431365,13.270269,-5.232314,-0.826078,-2.632565,27.074421,17.894579,10.243827,5.445963,0
2.100851,-2.289982,3.608679,-1.394922,1.488343,-0.595574,-0.092314,-0.292692,3.032791,2.001556,1.150521,0.612886,0
34.69618,-37.749046,59.65769,-22.941483,24.470937,-9.676973,-1.51906,-4.880429,50.002322,33.025687,18.897089,10.040756,0
12.091492,-13.163597,20.791753,-7.997563,8.536843,-3.381951,-0.529722,-1.699641,17.435484,11.512267,6.589455,3.503158,0
25.909755,-28.192943,44.541128,-17.12615,18.273678,-7.221412,-1.129019,-3.652441,37.340187,24.656786,14.125151,7.490126,0
24.789627,-26.973662,42.624442,-16.395017,17.486333,-6.915649,-1.084336,-3.489274,35.729133,23.596976,13.503682,7.176347,0
22.841353,-24.840481,39.267896,-15.109247,16.105901,-6.367196,-0.998033,-3.209936,32.908668,21.737718,12.441549,6.610612,0
14.601734,-15.887179,25.115541,-9.665959,10.299569,-4.075463,-0.63244,-2.055775,21.04969,13.901382,7.958556,4.22856,0
17.318438,-18.839028,29.786085,-11.456038,12.215641,-4.83661,-0.75553,-2.436417,24.96005,16.484311,9.43881,5.013583,0
5.73375,-6.236816,9.864634,-3.796931,4.047881,-1.609475,-0.24968,-0.805395,8.267156,5.458021,3.130869,1.663458,0
16.153246,-17.579556,27.77385,-10.682032,11.399555,-4.510291,-0.705448,-2.274168,23.285883,15.376563,8.803844,4.676768,0
33.280924,-36.209761,57.224051,-22.004604,23.472483,-9.284228,-1.459969,-4.682528,47.961086,31.676043,18.128003,9.630408,0
10.424354,-11.344726,17.930404,-6.899399,7.356598,-2.915682,-0.453867,-1.467748,15.030847,9.92431,5.684363,3.020462,0
14.157371,-15.405327,24.348068,-9.370633,9.986961,-3.951399,-0.613637,-1.994194,20.40985,13.478003,7.716887,4.099551,0
5.370195,-5.839853,9.242928,-3.565288,3.787213,-1.502368,-0.228062,-0.757215,7.743794,5.11353,2.933021,1.558916,0
32.51252,-35.371259,55.907884,-21.500523,22.931714,-9.06659,-1.420549,-4.576888,46.858538,30.947638,17.709284,9.411013,0
8.348421,-9.083195,14.362665,-5.526346,5.890895,-2.337821,-0.363779,-1.173499,12.034424,7.947549,4.555461,2.419639,0
40.850255,-44.435249,70.234524,-27.005822,28.806454,-11.391437,-1.791229,-5.744111,58.8599,38.876871,22.248538,11.817527,0
25.303949,-27.53494,43.509483,-16.731803,17.848595,-7.058442,-1.106099,-3.562274,36.471659,24.086392,13.788685,7.322635,0
25.415943,-27.634711,43.676831,-16.806707,17.921719,-7.077594,-1.111719,-3.568035,36.608075,24.184714,13.841478,7.353906,0
6.386777,-6.956342,10.983064,-4.234448,4.50964,-1.786203,-0.275454,-0.898353,9.213446,6.084804,3.48354,1.854478,0
29.621664,-32.238436,50.924723,-19.587775,20.894325,-8.256121,-1.295449,-4.169483,42.69588,28.198657,16.136541,8.573435,0
84.074491,-91.452597,144.519838,-55.567658,59.29056,-23.421986,-3.688529,-11.820767,121.135844,80.014431,45.769422,24.320755,1
114.933547,-125.028628,197.574361,-75.968229,81.047472,-32.017556,-5.037612,-16.167457,165.600023,109.384866,62.574006,33.240667,1
216.204422,-235.191619,371.687043,-142.903723,152.449476,-60.221829,-9.478005,-30.414285,311.513623,205.763385,117.714401,62.525075,1
150.898727,-164.144423,259.406005,-99.733992,106.404187,-42.02454,-6.606576,-21.242824,217.416766,143.603856,82.16792,43.635896,1
197.922862,-215.282626,340.238717,-130.824161,139.555506,-55.120063,-8.672853,-27.838471,285.150262,188.360798,107.752575,57.241703,1
36.160202,-39.354657,62.181429,-23.91326,25.508577,-10.077226,-1.576477,-5.090974,52.112266,34.428176,19.696304,10.467549,1
30.827527,-33.538677,52.98769,-20.384316,21.741642,-8.586801,-1.348135,-4.33721,44.420398,29.342142,16.78699,8.921044,1
387.933471,-421.987533,666.897124,-256.404482,273.526428,-108.043866,-17.015608,-54.577529,558.92055,369.193079,211.211311,112.190155,1
43.008866,-46.796797,73.931155,-28.432688,30.326744,-11.979618,-1.884509,-6.052733,61.973521,40.935922,23.426459,12.441361,1
39.886985,-43.398756,68.576661,-26.377657,28.128738,-11.114046,-1.742327,-5.615926,57.479739,37.967328,21.720747,11.541537,1
89.551828,-97.432933,153.963759,-59.19539,63.13789,-24.937483,-3.918161,-12.615143,129.04271,85.233026,48.782914,25.899751,1
182.162327,-198.128275,313.122995,-120.407389,128.434263,-50.720126,-7.990984,-25.62362,262.425046,173.348912,99.174947,52.681672,1
25.523952,-27.760124,43.867782,-16.879106,17.989824,-7.100749,-1.11818,-3.582458,36.766986,24.295279,13.903822,7.389812,1
297.543171,-323.663549,511.516508,-196.663592,209.799208,-82.876105,-13.041896,-41.859005,428.70336,283.177977,161.992863,86.053355,1
30.850656,-33.554512,53.019212,-20.397036,21.752686,-8.591581,-1.354586,-4.333636,44.441115,29.360118,16.798366,8.927552,1
8.559367,-9.320932,14.712087,-5.666436,6.040725,-2.390569,-0.373274,-1.205157,12.34276,8.150754,4.663992,2.480703,1
241.107156,-262.293754,414.493211,-159.346571,169.99045,-67.139119,-10.560801,-33.947751,347.395905,229.46046,131.316649,69.714356,1
32.600834,-35.467655,56.033742,-21.55637,22.988044,-9.078702,-1.428408,-4.583116,46.976691,31.031216,17.752595,9.435022,1
370.10381,-402.603289,636.254725,-244.629341,260.955164,-103.081725,-16.228396,-52.080104,533.242994,352.229646,201.504427,107.034852,1
107.552006,-117.002386,184.901483,-71.099468,75.835939,-29.958885,-4.722759,-15.137858,154.961,102.356696,58.559651,31.114513,1
52.272987,-56.860873,89.869185,-34.560681,36.857634,-14.565055,-2.287637,-7.356361,75.317418,49.749437,28.465525,15.121051,1
280.93389,-305.58864,482.990371,-185.700088,198.079497,-78.25983,-12.309316,-39.530469,404.771619,267.366651,152.954494,81.24563,1
146.082423,-158.889617,251.150044,-96.550311,102.99887,-40.682725,-6.391894,-20.565673,210.472529,139.015514,79.55499,42.242426,1
92.827258,-100.967527,159.587995,-61.367642,65.441934,-25.850961,-4.06784,-13.058055,133.739259,88.344167,50.549199,26.851111,1
125.915,-136.958562,216.487424,-83.235713,88.778485,-35.07931,-5.526256,-17.718207,181.422906,119.82328,68.553462,36.420892,1
13.425321,-14.591949,23.068745,-8.88186,9.464738,-3.739441,-0.586178,-1.88348,19.3323,12.773943,7.312694,3.88584,1
17.644196,-19.192699,30.333344,-11.66866,12.440621,-4.92158,-0.773572,-2.476943,25.422392,16.794423,9.611444,5.107502,1
97.795853,-106.381537,168.140362,-64.64719,68.958754,-27.251712,-4.284911,-13.761729,140.910461,93.073783,53.249263,28.285963,1
88.728093,-96.529109,152.554641,-58.65092,62.574454,-24.727278,-3.886106,-12.485167,127.845992,84.45128,48.313985,25.667443,1
12.775085,-13.898162,21.962351,-8.447257,9.010827,-3.566955,-0.560739,-1.795354,18.409018,12.159445,6.962622,3.69904,1
137.124743,-149.163999,235.751139,-90.640497,96.687466,-38.207173,-6.010026,-19.294039,197.57465,130.504104,74.661612,39.658389,1
119.263697,-129.741415,205.043499,-78.832197,84.097101,-33.226209,-5.229472,-16.781932,171.844075,113.508257,64.940477,34.498294,1
76.379563,-83.08478,131.319375,-50.492145,53.85383,-21.277599,-3.340217,-10.751517,110.053254,72.690685,41.593889,22.090145,1
146.743018,-159.629739,252.284687,-96.998773,103.46434,-40.874129,-6.43029,-20.642937,211.436212,139.663749,79.899006,42.445568,1
113.927401,-123.933095,195.869362,-75.315544,80.332691,-31.737025,-4.988087,-16.037074,164.156477,108.428944,62.030405,32.954137,1
50.610141,-55.054498,87.008654,-33.460794,35.686805,-14.095196,-2.207431,-7.126981,72.924985,48.166691,27.564135,14.637076,1
63.005051,-68.535759,108.316057,-41.654753,44.425977,-17.553083,-2.758212,-8.861804,90.7801,59.965147,34.305102,18.225445,1
22.595942,-24.584205,38.856003,-14.945633,15.936387,-6.302805,-0.985657,-3.180378,32.566634,21.509427,12.307472,6.540204,1
34.029834,-37.023953,58.511547,-22.499259,24.000909,-9.490321,-1.490118,-4.789012,49.041447,32.390249,18.532516,9.846728,1
54.962661,-59.790545,94.499834,-36.331708,38.758845,-15.324032,-2.40953,-7.732857,79.196016,52.309467,29.93073,15.898003,1
58.291845,-63.4127,100.223038,-38.532442,41.105241,-16.251033,-2.555973,-8.202497,83.994198,55.478503,31.743871,16.861563,1
33.089216,-35.996299,56.896118,-21.87471,23.33622,-9.231225,-1.44954,-4.656081,47.681772,31.492913,18.022426,9.572909,1
18.143145,-19.740112,31.202324,-11.996655,12.798274,-5.067237,-0.794363,-2.552778,26.150564,17.269889,9.885118,5.25183,1
74.835602,-81.417741,128.675332,-49.462605,52.780381,-20.861481,-3.282443,-10.521414,107.828754,71.23189,40.74668,21.654208,1
67.129633,-73.00486,115.381585,-44.366771,47.327451,-18.701984,-2.952758,-9.432476,96.711712,63.878371,36.547365,19.414939,1
5.907179,-6.425897,10.150653,-3.905143,4.170833,-1.656686,-0.260981,-0.827093,8.510607,5.621176,3.221551,1.710949,1
122.215746,-132.941443,210.099452,-80.77706,86.175272,-34.044151,-5.356907,-17.201496,176.083744,116.304778,66.550217,35.341026,1
56.05022,-60.973176,96.371556,-37.058698,39.521574,-15.619882,-2.452784,-7.889522,80.764607,53.345058,30.522365,16.213726,1
96.91706,-105.425108,166.630756,-64.072327,68.337089,-27.001701,-4.24075,-13.641456,139.646845,92.239875,52.770957,28.032992,1
116.180335,-126.377259,199.750766,-76.809607,81.91449,-32.364283,-5.081682,-16.353378,167.400915,110.57303,63.260427,33.602208,1
61.597043,-67.000925,105.91515,-40.729252,43.43033,-17.162626,-2.691509,-8.673985,88.755959,58.623464,33.544452,17.818665,1
15.878379,-17.271768,27.312784,-10.510273,11.195813,-4.427944,-0.685803,-2.23884,22.886817,15.115043,8.653253,4.596239,1
282.696344,-307.501451,486.005655,-186.852855,199.341566,-78.737607,-12.38118,-39.78662,407.315391,269.041261,153.912494,81.762071,1
173.19002,-188.394196,297.739345,-114.47664,122.11999,-48.236032,-7.578323,-24.37715,249.538964,164.823425,94.302782,50.080815,1
100.129778,-108.918733,172.129323,-66.192402,70.59985,-27.885582,-4.389044,-14.085327,144.264594,95.297728,54.516381,28.966443,1
11.009519,-11.985209,18.929763,-7.289283,7.767239,-3.071207,-0.476904,-1.553554,15.87709,10.483097,5.998948,3.189691,1
19.245661,-20.933819,33.072397,-12.733174,13.575248,-5.354799,-0.836202,-2.702021,27.71504,18.319556,10.480922,5.570764,1
8.285073,-9.018009,14.23939,-5.488422,5.844187,-2.311285,-0.359436,-1.167723,11.949328,7.888707,4.513088,2.40169,1
20.834353,-22.675397,35.818127,-13.784149,14.69614,-5.806736,-0.908059,-2.934208,30.029754,19.835838,11.346864,6.032478,1
52.296699,-56.882971,89.885339,-34.575598,36.875823,-14.560978,-2.288616,-7.355843,75.342716,49.769996,28.472998,15.127728,1
111.421946,-121.21197,191.560166,-73.656011,78.572483,-31.039569,-4.879317,-15.68375,160.55064,106.043302,60.66465,32.228928,1
306.381293,-333.283831,526.727426,-202.511911,216.020788,-85.339446,-13.437622,-43.092159,441.437064,291.5936,166.807819,88.612233,1
91.131823,-99.122149,156.685129,-60.229091,64.285241,-25.376479,-3.983063,-12.820558,131.3263,86.741665,49.616727,26.379768,1
162.400319,-176.655327,279.186134,-107.339211,114.519788,-45.236389,-7.113432,-22.847094,233.993817,154.558227,88.420367,46.967066,1
242.043481,-263.296659,416.107849,-159.972545,170.66548,-67.418664,-10.61594,-34.038586,348.745768,230.367118,131.779366,70.011033,1
145.096402,-157.829319,249.408593,-95.899154,102.301723,-40.407608,-6.37343,-20.395,209.035125,138.087374,78.995969,41.966334,1
85.881929,-93.429587,147.640713,-56.765123,60.566564,-23.922657,-3.764498,-12.083874,123.751781,81.737549,46.762233,24.844305,1
173.364559,-188.618037,298.058577,-114.590386,122.229821,-48.283696,-7.608554,-24.388697,249.807187,165.010326,94.413117,50.147459,1
13.057858,-14.215942,22.449687,-8.63992,9.213556,-3.645567,-0.569967,-1.838712,18.82614,12.433204,7.11356,3.781908,1
336.503096,-366.050309,578.490996,-222.418281,237.265886,-93.729345,-14.757289,-47.350965,484.836673,320.254818,183.208038,97.321612,1
22.966066,-24.982247,39.468405,-15.184931,16.19586,-6.393537,-1.003593,-3.229519,33.086454,21.856302,12.51094,6.644206,1
52.0181,-56.564646,89.393407,-34.387564,36.676091,-14.480103,-2.281302,-7.309429,74.924404,49.498015,28.31797,15.04695,1
104.556862,-113.738652,179.748728,-69.117185,73.723052,-29.125798,-4.582756,-14.712131,150.648122,99.509829,56.929638,30.243077,1
121.271519,-131.925857,208.491592,-80.164795,85.506975,-33.782706,-5.31445,-17.065721,174.736336,115.420084,66.032734,35.077058,1
50.573514,-55.015059,86.954159,-33.43579,35.663606,-14.096184,-2.215481,-7.117364,72.874549,48.132182,27.538865,14.631322,1
78.472719,-85.364025,134.920775,-51.872229,55.339458,-21.86989,-3.439732,-11.045652,113.073722,74.683784,42.729217,22.701086,1
81.711007,-88.873719,140.47473,-54.015397,57.611104,-22.76341,-3.580492,-11.497676,117.721015,77.758719,44.493659,23.631531,1
71.68625,-77.97297,123.262216,-47.39325,50.542994,-19.979095,-3.136559,-10.086822,103.290071,68.22421,39.037725,20.732805,1
75.569458,-82.201066,129.937046,-49.957329,53.282609,-21.059853,-3.309404,-10.634347,108.893592,71.92291,41.151805,21.860199,1
56.375566,-61.316603,96.927323,-37.271288,39.749786,-15.704446,-2.463289,-7.936588,81.22757,53.649257,30.703559,16.304456,1
50.930676,-55.399205,87.575365,-33.674334,35.910533,-14.196662,-2.228026,-7.168225,73.385357,48.471694,27.736907,14.732316,1
146.845941,-159.749375,252.468466,-97.065422,103.533173,-40.903664,-6.437115,-20.665303,211.584149,139.76309,79.967784,42.474913,1
131.315625,-142.841703,225.759509,-86.806248,92.588098,-36.579836,-5.753174,-18.480319,189.201504,124.975354,71.499029,37.981677,1
106.497475,-115.845293,183.100205,-70.401289,75.090568,-29.672645,-4.66462,-14.986298,153.445874,101.356477,57.986987,30.803392,1
110.067603,-119.731818,189.227345,-72.755827,77.612135,-30.661515,-4.823418,-15.48685,158.591422,104.755375,59.931344,31.838051,1
122.004987,-132.717941,209.749977,-80.642943,86.026205,-33.986053,-5.346283,-17.169246,175.790691,116.114085,66.43489,35.287103,1
90.011828,-97.921843,154.752937,-59.49983,63.471625,-25.075585,-3.94262,-12.673097,129.699651,85.666102,49.017569,26.035444,1
85.873085,-93.425434,147.636113,-56.765919,60.554339,-23.924742,-3.762687,-12.087695,123.740864,81.732151,46.760829,24.840981,1
83.093659,-90.39397,142.844608,-54.927377,58.586439,-23.142519,-3.640228,-11.692525,119.724823,79.082986,45.250028,24.032908,1
204.742971,-222.713534,351.991947,-135.313432,144.387655,-57.025399,-8.955417,-28.820931,295.01736,194.851588,111.478984,59.210583,1
81.03104,-88.153085,139.302756,-53.56931,57.140232,-22.573044,-3.547205,-11.404677,116.760707,77.122729,44.118912,23.439322,1
13.600859,-14.796349,23.373202,-9.001763,9.593729,-3.787791,-0.591125,-1.913128,19.600695,12.946726,7.405994,3.939133,1
66.842278,-72.711178,114.915913,-44.188701,47.135759,-18.621552,-2.928021,-9.404893,96.312721,63.614795,36.392623,19.337765,1
69.655603,-75.77175,119.756126,-46.04716,49.118572,-19.409445,-3.050033,-9.800169,100.368927,66.295414,37.925362,20.151095,1
55.004312,-59.836021,94.564334,-36.36236,38.785379,-15.326899,-2.408721,-7.736114,79.256827,52.351169,29.952007,15.910935,1
44.144182,-48.021578,75.895486,-29.184854,31.12745,-12.299467,-1.932768,-6.21376,63.607555,42.011903,24.042714,12.770165,1
23.088367,-25.11943,39.701023,-15.271175,16.282819,-6.437587,-1.007831,-3.250187,33.27265,21.976961,12.575915,6.683201,1
74.084961,-80.589184,127.373666,-48.97715,52.239293,-20.63887,-3.239599,-10.432128,106.752257,70.506386,40.342177,21.428053,1
115.193171,-125.303553,198.045166,-76.146921,81.218772,-32.083827,-5.049032,-16.205901,165.973843,109.635475,62.72243,33.325871,1
49.737328,-54.103097,85.513772,-32.882241,35.076534,-13.857062,-2.174859,-7.003155,71.668251,47.336123,27.085036,14.39105,1
11.713653,-12.747061,20.140042,-7.753476,8.261645,-3.266824,-0.508609,-1.650207,16.884751,11.151971,6.383876,3.392774,1
66.988938,-72.88579,115.17461,-44.285581,47.239134,-18.668157,-2.935916,-9.427324,96.53236,63.763173,36.478747,19.381126,1
59.722283,-64.965618,102.672734,-39.484866,42.110696,-16.638935,-2.614678,-8.40395,86.051413,56.83818,32.519375,17.274564,1
53.346807,-58.023108,91.710202,-35.271674,37.612025,-14.860421,-2.335601,-7.503761,76.857975,50.769812,29.047301,15.432605,1
58.74613,-63.910866,101.007793,-38.837732,41.417569,-16.363895,-2.568894,-8.272234,84.650771,55.912401,32.001354,16.991666,1
40.823569,-44.408198,70.196804,-26.998439,28.785092,-11.376399,-1.78082,-5.748186,58.827151,38.856619,22.232604,11.811785,1
117.036156,-127.314352,201.209909,-77.365023,82.522634,-32.605856,-5.128459,-16.465998,168.632249,111.388727,63.723712,33.851412,1
34.977871,-38.055789,60.141161,-23.129152,24.666621,-9.751318,-1.529973,-4.923864,50.405658,33.293167,19.049399,10.121067,1
42.76715,-46.523775,73.536056,-28.277722,30.157055,-11.922226,-1.870486,-6.019265,61.625893,40.704398,23.291156,12.37208,1
342.058359,-372.090719,588.0637,-226.097242,241.184862,-95.282246,-14.988795,-48.138434,492.840488,325.542654,186.235616,98.923889,1
24.595457,-26.747864,42.291049,-16.270563,17.339435,-6.854301,-1.071316,-3.460945,35.437841,23.408625,13.396955,7.1173,1
37.500302,-40.791436,64.48477,-24.799135,26.442851,-10.45353,-1.636439,-5.279543,54.038703,35.691981,20.423771,10.849334,1
100.223095,-109.024742,172.31267,-66.255235,70.668444,-27.924168,-4.387804,-14.105538,144.410011,95.386717,54.572252,28.988053,1
21.661156,-23.560708,37.254463,-14.32663,15.274627,-6.044598,-0.946148,-3.050524,31.214861,20.615159,11.801376,6.268643,1
65.566372,-71.316741,112.735182,-43.345341,46.229875,-18.27491,-2.8703,-9.227256,94.472145,62.399831,35.704789,18.964593,1
13.446326,-14.624734,23.126248,-8.899502,9.479131,-3.74893,-0.579391,-1.896833,19.378527,12.797697,7.332076,3.889649,1
38.577097,-41.961629,66.337608,-25.513686,27.198997,-10.751735,-1.683196,-5.432569,55.588801,36.716604,21.010436,11.16158,1
31.042985,-33.770344,53.384071,-20.527423,21.899091,-8.654627,-1.352736,-4.370605,44.744394,29.550755,16.903887,8.98815,1
50.846536,-55.318487,87.422469,-33.618959,35.856371,-14.169857,-2.225094,-7.158477,73.271753,48.39606,27.688635,14.711312,1
49.661692,-54.02251,85.382742,-32.828595,35.021728,-13.843345,-2.174473,-6.987584,71.559091,47.264677,27.043152,14.365799,1
46.592968,-50.694242,80.104176,-30.799887,32.86187,-12.990023,-2.042303,-6.557275,67.144647,44.347631,25.372043,13.479936,1
19.143115,-20.83262,32.91647,-12.660243,13.504733,-5.341642,-0.835862,-2.69473,27.593265,18.223835,10.427619,5.541812,1
25.759767,-28.033932,44.290021,-17.033058,18.173424,-7.184074,-1.126657,-3.626578,37.131358,24.523182,14.028564,7.457864,1
13.128414,-14.29358,22.568207,-8.681967,9.267498,-3.667154,-0.575335,-1.847462,18.927939,12.499713,7.151071,3.802727,1
23.923617,-26.037578,41.128901,-15.820372,16.87733,-6.671521,-1.045209,-3.369509,34.483481,22.774214,13.029766,6.923783,1
7.099825,-7.737073,12.208643,-4.700773,5.014265,-1.986775,-0.309638,-1.00014,10.244089,6.763602,3.870071,2.059762,1
3.363919,-3.668637,5.777716,-2.231916,2.3776,-0.941595,-0.145638,-0.472798,4.855159,3.20659,1.835377,0.97892,1
37.276703,-40.561196,64.087302,-24.649962,26.289696,-10.388285,-1.629264,-5.248736,53.722818,35.482763,20.299569,10.786052,1
14.135432,-15.387622,24.29786,-9.35317,9.973336,-3.941096,-0.615221,-1.990953,20.377177,13.45869,7.700457,4.093429,1
31.307002,-34.070068,53.822308,-20.703355,22.084396,-8.723608,-1.365099,-4.408288,45.125482,29.803217,17.047636,9.060327,1
23.18043,-25.227064,39.852317,-15.335397,16.350866,-6.459551,-1.009429,-3.265109,33.411753,22.068269,12.623617,6.710599,1
30.319407,-32.989021,52.13108,-20.055346,21.381951,-8.449763,-1.322883,-4.270997,43.696492,28.860738,16.511065,8.775294,1
8.856105,-9.639219,15.234957,-5.864606,6.248096,-2.475488,-0.383446,-1.248257,12.771171,8.433418,4.827991,2.567002,1
35.627756,-38.75846,61.25976,-23.554331,25.128598,-9.935645,-1.558872,-5.014506,51.342959,33.910369,19.402103,10.309435,1
16.710591,-18.180633,28.737816,-11.050245,11.786827,-4.668213,-0.731542,-2.351797,24.084135,15.90515,9.105566,4.836136,1
20.133145,-21.909914,34.616871,-13.30804,14.204292,-5.623869,-0.885465,-2.831895,29.017732,19.16383,10.967866,5.826777,1
39.501635,-42.979436,67.912013,-26.10888,27.862575,-11.018051,-1.734182,-5.557261,56.92616,37.597809,21.511151,11.428762,1
21.390972,-23.278773,36.778831,-14.140538,15.091156,-5.972962,-0.939804,-3.008892,30.830707,20.361618,11.651935,6.191016,1
23.462669,-25.532884,40.33852,-15.508083,16.553827,-6.550397,-1.031835,-3.300282,33.815876,22.33259,12.779141,6.790363,1
16.399893,-17.849864,28.197107,-10.842232,11.57141,-4.582783,-0.720653,-2.306118,23.638965,15.611611,8.934398,4.746743,1
30.566916,-33.254769,52.558444,-20.207348,21.557562,-8.528642,-1.340414,-4.299554,44.048735,29.093126,16.64816,8.843912,1
10.443089,-11.366056,17.960055,-6.904323,7.371438,-2.924377,-0.45863,-1.468326,15.05611,9.941427,5.691978,3.024332,1
205.698435,-223.771195,353.617152,-135.920434,145.026029,-57.287971,-8.999582,-28.948576,296.374614,195.747585,112.038931,59.442988,1
115.403313,-125.512904,198.361393,-76.269133,81.374271,-32.137072,-5.061636,-16.224945,166.249262,109.820605,62.822593,33.376343,1
50.601978,-55.042604,86.967182,-33.447046,35.680144,-14.091081,-2.222183,-7.109373,72.892012,48.158525,27.549259,14.637473,1
29.715614,-32.321767,51.063252,-19.639395,20.957914,-8.271511,-1.300933,-4.175386,42.807732,28.279656,16.178625,8.59678,1
16.979074,-18.475776,29.174993,-11.224135,11.9766,-4.734098,-0.747176,-2.385392,24.463679,16.160692,9.244531,4.913462,1
55.426689,-60.295823,95.266325,-36.624252,39.07649,-15.432155,-2.435014,-7.796371,79.854051,52.746746,30.190079,16.029305,1
38.060964,-41.407641,65.423593,-25.155866,26.838368,-10.606795,-1.67471,-5.347018,54.841459,36.226014,20.720604,11.013717,1
